x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89644.9398568881,43183.41061368379,0.0,0.0,0.0,0.19927144567711422,0.9799443305299301,2.881797
89647.57529660953,43184.52867902015,0.0,0.0,0.0,0.20759148751998843,0.978215607271341,4.993156
89648.65343104102,43185.007849878595,0.0,0.0,0.0,0.19980661196523783,0.9798353524010924,3.019109
89650.53018356992,43185.80646797599,0.0,0.0,0.0,0.1429777000164966,0.9897259101882666,2.098307
89652.96596876699,43186.525224263656,0.0,0.0,0.0,-0.005882047656520421,0.9999827006080487,3.470401
89656.36009568095,43186.48529335878,0.0,0.0,0.0,-0.15748471506015882,0.9875214248422262,3.180709
89658.5562954488,43185.766537071126,0.0,0.0,0.0,-0.3517266732090958,0.9361027440154537,3.523092
89660.47297888256,43184.08943906658,0.0,0.0,0.0,-0.5144957554265804,0.8574929257131119,3.450301
89661.75076783841,43181.69358477437,0.0,0.0,0.0,-0.7131755805021532,0.7009854430552869,3.212947
89661.71083693355,43179.37759229191,0.0,0.0,0.0,-0.7480458611011566,0.6636470369778119,3.102876
89661.47125150432,43177.3810470484,0.0,0.0,0.0,-0.9175895402851615,0.3975291631556935,3.568437
89660.27332435822,43176.10325809256,0.0,0.0,0.0,-0.9743634962485708,0.22497950390704788,1.4101
89658.63615725854,43175.304639995156,0.0,0.0,0.0,-0.9954914482256189,0.09485133899771778,4.788001
89655.52154667868,43174.705676422105,0.0,0.0,0.0,-0.9999832022478256,0.005796138558067416,6.230452
89652.11307884163,43174.66616252715,0.0,0.0,0.0,-0.977124057370525,0.21267011192869356,5.209121
89648.75725575014,43173.13273923171,0.0,0.0,0.0,-0.9327218431545647,0.36059667677663304,4.107003
89646.87415605139,43171.42083041466,0.0,0.0,0.0,-0.8267909453835149,0.5625093178177883,3.681074
89645.5902244386,43168.16820366225,0.0,0.0,0.0,-0.6807323716505846,0.7325322096583674,3.430114
89645.79894788802,43165.32470851357,0.0,0.0,0.0,-0.4437068325652247,0.896171996178711,3.494353
89647.499386,43163.094078,0.0,0.0,0.0,-0.38243032317490666,0.9239843331552415,3.174775
89649.596736,43160.999025,0.0,0.0,0.0,-0.19078938029859888,0.9816309960291987,3.734724
89652.339881,43159.89085,0.0,0.0,0.0,-0.023929267602417512,0.9997136540790127,1.792745
89655.330673,43159.747592,0.0,0.0,0.0,0.09889966310120764,0.9950974106279584,3.607102
89658.360293,43160.355809,0.0,0.0,0.0,0.33700962485956576,0.9415012016731655,3.971424
89660.93556318778,43162.47037534276,0.0,0.0,0.0,0.4827043653269851,0.8757833611654612,2.583546
89661.97350252263,43164.11377928959,0.0,0.0,0.0,0.6407474392457675,0.767751730118527,3.567988
